ENSG00000061492	278
ENSG00000061676	279
ENSG00000061794	280
ENSG00000061918	281
ENSG00000062282	282
ENSG00000062370	283
ENSG00000062485	284
ENSG00000062582	285
ENSG00000062822	286
ENSG00000063046	287
ENSG00000063176	288
ENSG00000063177	289
ENSG00000063244	290
ENSG00000063245	291
ENSG00000063601	292
ENSG00000063660	293
ENSG00000063978	294
ENSG00000064012	295
ENSG00000064102	296
ENSG00000064300	297
ENSG00000064309	298
ENSG00000064313	299
ENSG00000064393	300
ENSG00000064419	301
ENSG00000064547	302
ENSG00000064692	303
ENSG00000064703	304
ENSG00000064726	305
ENSG00000064989	306
ENSG00000064995	307
ENSG00000065135	308
ENSG00000065150	309
ENSG00000065183	310
ENSG00000065268	311
ENSG00000065320	312
ENSG00000065325	313
ENSG00000065357	314
ENSG00000065361	315
ENSG00000065518	316
ENSG00000065526	317
ENSG00000065534	318
ENSG00000065559	319
ENSG00000065609	320
ENSG00000065618	321
ENSG00000065621	322
ENSG00000065665	323
ENSG00000065675	324
ENSG00000065717	325
ENSG00000065802	326
ENSG00000065882	327
ENSG00000065978	328
ENSG00000066027	329
ENSG00000066044	330
ENSG00000066117	331
ENSG00000066135	332
ENSG00000066136	333
ENSG00000066248	334
ENSG00000066322	335
ENSG00000066336	336
ENSG00000066379	337
ENSG00000066405	338
ENSG00000066455	339
ENSG00000066651	340
ENSG00000066735	341
ENSG00000066777	342
ENSG00000066923	343
ENSG00000066926	344
ENSG00000066933	345
ENSG00000067066	346
ENSG00000067113	347
ENSG00000067167	348
ENSG00000067182	349
ENSG00000067225	350
ENSG00000067369	351
ENSG00000067533	352
ENSG00000067560	353
ENSG00000067596	354
ENSG00000067606	355
ENSG00000067646	356
ENSG00000067715	357
ENSG00000067829	358
ENSG00000067900	359
ENSG00000068001	360
ENSG00000068024	361
ENSG00000068305	362
ENSG00000068394	363
ENSG00000068654	364
ENSG00000068745	365
ENSG00000068796	366
ENSG00000068878	367
ENSG00000068971	368
ENSG00000068976	369
ENSG00000069248	370
ENSG00000069424	371
ENSG00000069482	372
ENSG00000069509	373
ENSG00000069696	374
ENSG00000069702	375
ENSG00000069764	376
ENSG00000069869	377
ENSG00000069956	378
ENSG00000069966	379
ENSG00000070018	380
ENSG00000070019	381
ENSG00000070031	382
ENSG00000070061	383
ENSG00000070087	384
ENSG00000070159	385
ENSG00000070182	386
ENSG00000070193	387
ENSG00000070423	388
ENSG00000070495	389
ENSG00000070669	390
ENSG00000070731	391
ENSG00000070756	392
ENSG00000070785	393
ENSG00000070808	394
ENSG00000070831	395
ENSG00000070886	396
ENSG00000071051	397
ENSG00000071054	398
ENSG00000071082	399
ENSG00000071205	400
ENSG00000071242	401
ENSG00000071243	402
ENSG00000071537	403
ENSG00000071553	404
ENSG00000071564	405
ENSG00000071655	406
ENSG00000071677	407
ENSG00000072042	408
ENSG00000072062	409
ENSG00000072080	410
ENSG00000072110	411
ENSG00000072134	412
ENSG00000072163	413
ENSG00000072201	414
ENSG00000072210	415
ENSG00000072274	416
ENSG00000072310	417
ENSG00000072315	418
ENSG00000072401	419
ENSG00000072422	420
ENSG00000072501	421
ENSG00000072518	422
ENSG00000072571	423
ENSG00000072736	424
ENSG00000072778	425
ENSG00000072803	426
ENSG00000072818	427
ENSG00000072832	428
ENSG00000072849	429
ENSG00000072958	430
ENSG00000073050	431
ENSG00000073111	432
ENSG00000073146	433
ENSG00000073417	434
ENSG00000073584	435
ENSG00000073756	436
ENSG00000073849	437
ENSG00000073921	438
ENSG00000073969	439
ENSG00000074047	440
ENSG00000074054	441
ENSG00000074071	442
ENSG00000074181	443
ENSG00000074201	444
ENSG00000074319	445
ENSG00000074416	446
ENSG00000074582	447
ENSG00000074660	448
ENSG00000074771	449
ENSG00000074800	450
ENSG00000074966	451
ENSG00000075073	452
ENSG00000075089	453
ENSG00000075188	454
ENSG00000075213	455
ENSG00000075218	456
ENSG00000075290	457
ENSG00000075336	458
ENSG00000075340	459
ENSG00000075388	460
ENSG00000075413	461
ENSG00000075415	462
ENSG00000075461	463
ENSG00000075624	464
ENSG00000075651	465
ENSG00000075711	466
ENSG00000075914	467
ENSG00000076003	468
ENSG00000076108	469
ENSG00000076242	470
ENSG00000076321	471
ENSG00000076356	472
ENSG00000076554	473
ENSG00000076555	474
ENSG00000076641	475
ENSG00000076685	476
ENSG00000076716	477
ENSG00000076924	478
ENSG00000076928	479
ENSG00000076984	480
ENSG00000077009	481
ENSG00000077044	482
ENSG00000077092	483
ENSG00000077150	484
ENSG00000077152	485
ENSG00000077235	486
ENSG00000077238	487
ENSG00000077264	488
ENSG00000077312	489
ENSG00000077348	490
ENSG00000077380	491
ENSG00000077420	492
ENSG00000077498	493
ENSG00000077514	494
ENSG00000077522	495
ENSG00000077721	496
ENSG00000077782	497
ENSG00000077800	498
ENSG00000077935	499
ENSG00000077942	500
ENSG00000078043	501
ENSG00000078053	502
ENSG00000078140	503
ENSG00000078142	504
ENSG00000078237	505
ENSG00000078269	506
ENSG00000078295	507
ENSG00000078304	508
ENSG00000078401	509
ENSG00000078549	510
ENSG00000078579	511
ENSG00000078589	512
ENSG00000078668	513
ENSG00000078674	514
ENSG00000078747	515
ENSG00000078902	516
ENSG00000078967	517
ENSG00000079134	518
ENSG00000079246	519
ENSG00000079277	520
ENSG00000079385	521
ENSG00000079435	522
ENSG00000079616	523
ENSG00000079739	524
ENSG00000079785	525
ENSG00000079805	526
ENSG00000079841	527
ENSG00000079950	528
ENSG00000079999	529
ENSG00000080224	530
ENSG00000080293	531
ENSG00000080345	532
ENSG00000080503	533
ENSG00000080573	534
ENSG00000080608	535
ENSG00000080709	536
ENSG00000080815	537
ENSG00000080824	538
ENSG00000080839	539
ENSG00000080986	540
ENSG00000081014	541
ENSG00000081052	542
ENSG00000081059	543
ENSG00000081189	544
ENSG00000081248	545
ENSG00000081307	546
ENSG00000081479	547
ENSG00000081760	548
ENSG00000081870	549
ENSG00000081985	550
ENSG00000082014	551
ENSG00000082146	552
ENSG00000082175	553
ENSG00000082212	554
ENSG00000082258	555
ENSG00000082458	556
ENSG00000082512	557
ENSG00000082515	558
ENSG00000082516	559
ENSG00000082556	560
ENSG00000082701	561
ENSG00000082781	562
ENSG00000082805	563
ENSG00000082898	564
ENSG00000083123	565
ENSG00000083168	566
ENSG00000083444	567
ENSG00000083520	568
ENSG00000083642	569
ENSG00000083799	570
ENSG00000083845	571
ENSG00000083857	572
ENSG00000083937	573
ENSG00000084072	574
ENSG00000084093	575
ENSG00000084207	576
ENSG00000084234	577
ENSG00000084463	578
ENSG00000084623	579
ENSG00000084636	580
ENSG00000084674	581
ENSG00000084676	582
ENSG00000084731	583
ENSG00000084774	584
ENSG00000085063	585
ENSG00000085224	586
ENSG00000085382	587
ENSG00000085415	588
ENSG00000085511	589
ENSG00000085563	590
ENSG00000085721	591
ENSG00000085733	592
ENSG00000085741	593
ENSG00000085760	594
ENSG00000085832	595
ENSG00000085840	596
ENSG00000085871	597
ENSG00000085872	598
ENSG00000086061	599
ENSG00000086062	600
ENSG00000086065	601
ENSG00000086189	602
ENSG00000086504	603
ENSG00000086506	604
ENSG00000086589	605
ENSG00000086598	606
ENSG00000086696	607
ENSG00000086758	608
ENSG00000086827	609
ENSG00000086967	610
ENSG00000087074	611
ENSG00000087085	612
ENSG00000087088	613
ENSG00000087116	614
ENSG00000087157	615
ENSG00000087191	616
ENSG00000087206	617
ENSG00000087245	618
ENSG00000087258	619
ENSG00000087269	620
ENSG00000087303	621
ENSG00000087365	622
ENSG00000087448	623
ENSG00000087460	624
ENSG00000087494	625
ENSG00000087586	626
ENSG00000088038	627
ENSG00000088205	628
ENSG00000088256	629
ENSG00000088325	630
ENSG00000088367	631
ENSG00000088727	632
ENSG00000088832	633
ENSG00000088888	634
ENSG00000088899	635
ENSG00000088930	636
ENSG00000088986	637
ENSG00000089006	638
ENSG00000089009	639
ENSG00000089048	640
ENSG00000089053	641
ENSG00000089127	642
ENSG00000089157	643
ENSG00000089159	644
ENSG00000089220	645
ENSG00000089225	646
ENSG00000089250	647
ENSG00000089280	648
ENSG00000089639	649
ENSG00000089685	650
ENSG00000089737	651
ENSG00000089818	652
ENSG00000090020	653
ENSG00000090060	654
ENSG00000090061	655
ENSG00000090104	656
ENSG00000090263	657
ENSG00000090266	658
ENSG00000090273	659
ENSG00000090339	660
ENSG00000090402	661
ENSG00000090470	662
ENSG00000090534	663
ENSG00000090565	664
ENSG00000090581	665
ENSG00000090661	666
ENSG00000090776	667
ENSG00000090861	668
ENSG00000090889	669
ENSG00000090905	670
ENSG00000091073	671
ENSG00000091136	672
ENSG00000091140	673
ENSG00000091409	674
ENSG00000091483	675
ENSG00000091583	676
ENSG00000091831	677
ENSG00000091879	678
ENSG00000092010	679
ENSG00000092036	680
ENSG00000092108	681
ENSG00000092148	682
ENSG00000092201	683
ENSG00000092208	684
ENSG00000092531	685
ENSG00000092758	686
ENSG00000092820	687
ENSG00000092847	688
ENSG00000092853	689
ENSG00000092969	690
ENSG00000093000	691
ENSG00000093009	692
ENSG00000093010	693
ENSG00000093183	694
ENSG00000094804	695
ENSG00000094841	696
ENSG00000094880	697
ENSG00000094914	698
ENSG00000095002	699
ENSG00000095015	700
ENSG00000095139	701
ENSG00000095261	702
ENSG00000095303	703
ENSG00000095319	704
ENSG00000095321	705
ENSG00000095464	706
ENSG00000095564	707
ENSG00000095585	708
ENSG00000095587	709
ENSG00000095596	710
ENSG00000095739	711
ENSG00000095752	712
ENSG00000095794	713
ENSG00000095906	714
ENSG00000096063	715
ENSG00000096070	716
ENSG00000096080	717
ENSG00000096384	718
ENSG00000096395	719
ENSG00000096401	720
ENSG00000096433	721
ENSG00000096717	722
ENSG00000096872	723
ENSG00000096968	724
ENSG00000096996	725
ENSG00000097007	726
ENSG00000097046	727
ENSG00000099194	728
ENSG00000099246	729
ENSG00000099250	730
ENSG00000099284	731
ENSG00000099331	732
ENSG00000099341	733
ENSG00000099364	734
ENSG00000099365	735
ENSG00000099377	736
ENSG00000099624	737
ENSG00000099769	738
ENSG00000099783	739
ENSG00000099795	740
ENSG00000099800	741
ENSG00000099804	742
ENSG00000099810	743
ENSG00000099817	744
ENSG00000099860	745
ENSG00000099910	746
ENSG00000099917	747
ENSG00000099942	748
ENSG00000099956	749
ENSG00000099958	750
ENSG00000099985	751
ENSG00000099991	752
ENSG00000099995	753
ENSG00000100028	754
ENSG00000100029	755
ENSG00000100030	756
ENSG00000100031	757
ENSG00000100060	758
ENSG00000100083	759
ENSG00000100099	760
ENSG00000100109	761
ENSG00000100116	762
ENSG00000100129	763
ENSG00000100138	764
ENSG00000100142	765
ENSG00000100151	766
ENSG00000100162	767
ENSG00000100196	768
ENSG00000100197	769
ENSG00000100209	770
ENSG00000100216	771
ENSG00000100225	772
ENSG00000100227	773
ENSG00000100228	774
ENSG00000100253	775
ENSG00000100266	776
ENSG00000100280	777
ENSG00000100296	778
ENSG00000100297	779
ENSG00000100307	780
ENSG00000100311	781
ENSG00000100316	782
ENSG00000100319	783
ENSG00000100324	784
ENSG00000100330	785
ENSG00000100344	786
ENSG00000100345	787
ENSG00000100351	788
ENSG00000100353	789
ENSG00000100368	790
ENSG00000100385	791
ENSG00000100387	792
ENSG00000100393	793
ENSG00000100401	794
ENSG00000100410	795
ENSG00000100412	796
ENSG00000100413	797
ENSG00000100417	798
ENSG00000100425	799
ENSG00000100448	800
ENSG00000100462	801
ENSG00000100479	802
ENSG00000100485	803
ENSG00000100504	804
ENSG00000100505	805
ENSG00000100519	806
ENSG00000100526	807
ENSG00000100528	808
ENSG00000100567	809
ENSG00000100568	810
ENSG00000100575	811
ENSG00000100577	812
ENSG00000100591	813
ENSG00000100600	814
ENSG00000100603	815
ENSG00000100628	816
ENSG00000100632	817
ENSG00000100644	818
ENSG00000100650	819
ENSG00000100664	820
ENSG00000100665	821
ENSG00000100714	822
ENSG00000100726	823
ENSG00000100739	824
ENSG00000100764	825
ENSG00000100804	826
ENSG00000100811	827
ENSG00000100823	828
ENSG00000100836	829
ENSG00000100852	830
ENSG00000100883	831
ENSG00000100888	832
ENSG00000100897	833
ENSG00000100902	834
ENSG00000100906	835
ENSG00000100911	836
ENSG00000100934	837
ENSG00000100938	838
ENSG00000100983	839
ENSG00000100985	840
ENSG00000101004	841
ENSG00000101017	842
ENSG00000101049	843
ENSG00000101052	844
ENSG00000101096	845
ENSG00000101109	846
ENSG00000101132	847
ENSG00000101134	848
ENSG00000101138	849
ENSG00000101146	850
ENSG00000101160	851
ENSG00000101161	852
ENSG00000101162	853
ENSG00000101180	854
ENSG00000101182	855
ENSG00000101188	856
ENSG00000101189	857
ENSG00000101199	858
ENSG00000101200	859
ENSG00000101213	860
ENSG00000101247	861
ENSG00000101266	862
ENSG00000101280	863
ENSG00000101282	864
ENSG00000101290	865
ENSG00000101292	866
ENSG00000101327	867
ENSG00000101335	868
ENSG00000101336	869
ENSG00000101343	870
ENSG00000101347	871
ENSG00000101349	872
ENSG00000101350	873
ENSG00000101361	874
ENSG00000101367	875
ENSG00000101384	876
ENSG00000101400	877
ENSG00000101405	878
ENSG00000101412	879
ENSG00000101413	880
ENSG00000101421	881
ENSG00000101438	882
ENSG00000101439	883
ENSG00000101442	884
ENSG00000101444	885
ENSG00000101470	886
ENSG00000101473	887
ENSG00000101557	888
ENSG00000101577	889
ENSG00000101608	890
ENSG00000101624	891
ENSG00000101638	892
ENSG00000101639	893
ENSG00000101654	894
ENSG00000101665	895
ENSG00000101695	896
ENSG00000101773	897
ENSG00000101782	898
ENSG00000101811	899
ENSG00000101812	900
ENSG00000101843	901
ENSG00000101844	902
ENSG00000101849	903
ENSG00000101868	904
ENSG00000101890	905
ENSG00000101901	906
ENSG00000101938	907
ENSG00000101945	908
ENSG00000101966	909
ENSG00000101972	910
ENSG00000101977	911
ENSG00000102001	912
ENSG00000102003	913
ENSG00000102021	914
ENSG00000102048	915
ENSG00000102054	916
ENSG00000102076	917
ENSG00000102098	918
ENSG00000102100	919
ENSG00000102103	920
ENSG00000102158	921
ENSG00000102239	922
ENSG00000102245	923
ENSG00000102265	924
ENSG00000102312	925
ENSG00000102387	926
ENSG00000102393	927
ENSG00000102468	928
ENSG00000102524	929
ENSG00000102539	930
ENSG00000102554	931
ENSG00000102580	932
ENSG00000102606	933
ENSG00000102678	934
ENSG00000102738	935
ENSG00000102755	936
ENSG00000102780	937
ENSG00000102786	938
ENSG00000102858	939
ENSG00000102871	940
ENSG00000102882	941
ENSG00000102900	942
ENSG00000102962	943
ENSG00000102978	944
ENSG00000102981	945
ENSG00000103024	946
ENSG00000103035	947
ENSG00000103051	948
ENSG00000103056	949
ENSG00000103066	950
ENSG00000103126	951
ENSG00000103194	952
ENSG00000103197	953
ENSG00000103202	954
ENSG00000103245	955
ENSG00000103266	956
ENSG00000103274	957
ENSG00000103275	958
ENSG00000103342	959
ENSG00000103351	960
ENSG00000103363	961
ENSG00000103423	962
ENSG00000103479	963
ENSG00000103485	964
ENSG00000103494	965
ENSG00000103502	966
ENSG00000103510	967
ENSG00000103540	968
ENSG00000103653	969
ENSG00000103657	970
ENSG00000103769	971
ENSG00000103995	972
ENSG00000104131	973
ENSG00000104140	974
ENSG00000104147	975
ENSG00000104164	976
ENSG00000104221	977
ENSG00000104290	978
ENSG00000104299	979
ENSG00000104312	980
ENSG00000104320	981
ENSG00000104331	982
ENSG00000104365	983
ENSG00000104371	984
ENSG00000104375	985
ENSG00000104408	986
ENSG00000104472	987
ENSG00000104549	988
ENSG00000104613	989
ENSG00000104671	990
ENSG00000104687	991
ENSG00000104689	992
ENSG00000104695	993
ENSG00000104763	994
ENSG00000104808	995
ENSG00000104812	996
ENSG00000104814	997
ENSG00000104824	998
ENSG00000104825	999
ENSG00000104826	1000
ENSG00000104833	1001
ENSG00000104852	1002
ENSG00000104856	1003
ENSG00000104863	1004
ENSG00000104872	1005
ENSG00000104884	1006
ENSG00000104888	1007
ENSG00000104892	1008
ENSG00000104897	1009
ENSG00000104907	1010
ENSG00000104915	1011
ENSG00000104951	1012
ENSG00000104973	1013
ENSG00000104976	1014
ENSG00000105011	1015
ENSG00000105048	1016
ENSG00000105085	1017
ENSG00000105122	1018
ENSG00000105171	1019
ENSG00000105173	1020
ENSG00000105193	1021
ENSG00000105197	1022
ENSG00000105202	1023
ENSG00000105221	1024
ENSG00000105229	1025
ENSG00000105258	1026
ENSG00000105270	1027
ENSG00000105323	1028
ENSG00000105325	1029
ENSG00000105327	1030
ENSG00000105329	1031
ENSG00000105357	1032
ENSG00000105364	1033
ENSG00000105369	1034
ENSG00000105372	1035
ENSG00000105373	1036
ENSG00000105397	1037
ENSG00000105398	1038
ENSG00000105401	1039
ENSG00000105402	1040
ENSG00000105438	1041
ENSG00000105447	1042
ENSG00000105464	1043
ENSG00000105486	1044
ENSG00000105520	1045
ENSG00000105568	1046
ENSG00000105605	1047
ENSG00000105607	1048
ENSG00000105618	1049
ENSG00000105639	1050
ENSG00000105640	1051
ENSG00000105650	1052
ENSG00000105655	1053
ENSG00000105656	1054
ENSG00000105664	1055
ENSG00000105669	1056
ENSG00000105671	1057
ENSG00000105679	1058
ENSG00000105697	1059
ENSG00000105701	1060
ENSG00000105705	1061
ENSG00000105711	1062
ENSG00000105723	1063
ENSG00000105737	1064
ENSG00000105771	1065
ENSG00000105808	1066
ENSG00000105810	1067
ENSG00000105819	1068
ENSG00000105821	1069
ENSG00000105829	1070
ENSG00000105849	1071
ENSG00000105851	1072
ENSG00000105855	1073
ENSG00000105929	1074
ENSG00000105968	1075
ENSG00000105976	1076
ENSG00000105989	1077
ENSG00000105996	1078
ENSG00000105997	1079
ENSG00000106018	1080
ENSG00000106052	1081
ENSG00000106069	1082
ENSG00000106070	1083
ENSG00000106100	1084
ENSG00000106105	1085
ENSG00000106113	1086
ENSG00000106128	1087
ENSG00000106144	1088
ENSG00000106153	1089
ENSG00000106211	1090
ENSG00000106245	1091
ENSG00000106258	1092
ENSG00000106263	1093
ENSG00000106290	1094
ENSG00000106299	1095
ENSG00000106305	1096
ENSG00000106327	1097
ENSG00000106344	1098
ENSG00000106348	1099
ENSG00000106355	1100
ENSG00000106366	1101
ENSG00000106367	1102
ENSG00000106384	1103
ENSG00000106392	1104
ENSG00000106397	1105
ENSG00000106399	1106
ENSG00000106404	1107
ENSG00000106436	1108
ENSG00000106462	1109
ENSG00000106477	1110
ENSG00000106538	1111
ENSG00000106571	1112
ENSG00000106588	1113
ENSG00000106591	1114
ENSG00000106615	1115
ENSG00000106617	1116
ENSG00000106628	1117
ENSG00000106633	1118
ENSG00000106636	1119
ENSG00000106682	1120
ENSG00000106683	1121
ENSG00000106785	1122
ENSG00000106799	1123
ENSG00000106803	1124
ENSG00000106804	1125
ENSG00000106809	1126
ENSG00000106829	1127
ENSG00000106976	1128
ENSG00000106991	1129
ENSG00000106992	1130
ENSG00000106993	1131
ENSG00000107014	1132
ENSG00000107036	1133
ENSG00000107105	1134
ENSG00000107185	1135
ENSG00000107201	1136
ENSG00000107242	1137
ENSG00000107282	1138
ENSG00000107295	1139
ENSG00000107317	1140
ENSG00000107338	1141
ENSG00000107341	1142
ENSG00000107371	1143
ENSG00000107404	1144
ENSG00000107485	1145
ENSG00000107562	1146
ENSG00000107566	1147
ENSG00000107581	1148
ENSG00000107643	1149
ENSG00000107651	1150
ENSG00000107731	1151
ENSG00000107758	1152
ENSG00000107789	1153
ENSG00000107831	1154
ENSG00000107854	1155
ENSG00000107862	1156
ENSG00000107872	1157
ENSG00000107882	1158
ENSG00000107902	1159
ENSG00000107937	1160
ENSG00000107954	1161
ENSG00000107960	1162
ENSG00000107984	1163
ENSG00000108055	1164
ENSG00000108094	1165
ENSG00000108100	1166
ENSG00000108106	1167
ENSG00000108231	1168
ENSG00000108242	1169
ENSG00000108262	1170
ENSG00000108298	1171
ENSG00000108306	1172
ENSG00000108312	1173
ENSG00000108344	1174
ENSG00000108349	1175
ENSG00000108375	1176
ENSG00000108379	1177
ENSG00000108381	1178
ENSG00000108384	1179
ENSG00000108387	1180
ENSG00000108395	1181
ENSG00000108424	1182
ENSG00000108433	1183
ENSG00000108443	1184
ENSG00000108469	1185
ENSG00000108474	1186
ENSG00000108506	1187
ENSG00000108510	1188
ENSG00000108515	1189
ENSG00000108518	1190
ENSG00000108556	1191
ENSG00000108559	1192
ENSG00000108582	1193
ENSG00000108590	1194
ENSG00000108591	1195
ENSG00000108592	1196
ENSG00000108602	1197
ENSG00000108604	1198
ENSG00000108641	1199
ENSG00000108651	1200
ENSG00000108654	1201
ENSG00000108669	1202
ENSG00000108671	1203
ENSG00000108679	1204
ENSG00000108691	1205
ENSG00000108773	1206
ENSG00000108774	1207
ENSG00000108821	1208
ENSG00000108823	1209
ENSG00000108826	1210
ENSG00000108839	1211
ENSG00000108840	1212
ENSG00000108849	1213
ENSG00000108854	1214
ENSG00000108883	1215
ENSG00000108946	1216
ENSG00000108947	1217
ENSG00000108953	1218
ENSG00000108963	1219
ENSG00000108984	1220
ENSG00000109046	1221
ENSG00000109061	1222
ENSG00000109062	1223
ENSG00000109072	1224
ENSG00000109083	1225
ENSG00000109163	1226
ENSG00000109181	1227
ENSG00000109193	1228
ENSG00000109255	1229
ENSG00000109270	1230
ENSG00000109320	1231
ENSG00000109332	1232
ENSG00000109452	1233
ENSG00000109458	1234
ENSG00000109466	1235
ENSG00000109471	1236
ENSG00000109475	1237
ENSG00000109519	1238
ENSG00000109606	1239
ENSG00000109670	1240
ENSG00000109685	1241
ENSG00000109790	1242
ENSG00000109805	1243
ENSG00000109819	1244
ENSG00000109861	1245
ENSG00000109906	1246
ENSG00000109911	1247
ENSG00000109956	1248
ENSG00000109971	1249
