:START_ID	:END_ID	:TYPE	source	score
R-HSA-983712	ENSG00000136888	pathwayGene	reactome	1.0
R-HSA-917977	ENSG00000113732	pathwayGene	reactome	1.0
R-HSA-983712	ENSG00000213760	pathwayGene	reactome	1.0
R-HSA-1222556	ENSG00000151418	pathwayGene	reactome	1.0
R-HSA-983712	ENSG00000185344	pathwayGene	reactome	1.0
R-HSA-983712	ENSG00000033627	pathwayGene	reactome	1.0
R-HSA-512988	ENSG00000135605	pathwayGene	reactome	1.0
R-HSA-168928	ENSG00000115267	pathwayGene	reactome	1.0
R-HSA-933542	ENSG00000115267	pathwayGene	reactome	1.0
R-HSA-913709	ENSG00000276583	pathwayGene	reactome	1.0
R-HSA-5083625	ENSG00000169894	pathwayGene	reactome	1.0
R-HSA-5083625	ENSG00000283158	pathwayGene	reactome	1.0
R-HSA-5083636	ENSG00000181143	pathwayGene	reactome	1.0
R-HSA-913709	ENSG00000124091	pathwayGene	reactome	1.0
R-HSA-913709	ENSG00000140297	pathwayGene	reactome	1.0
R-HSA-936964	ENSG00000131323	pathwayGene	reactome	1.0
R-HSA-917977	ENSG00000091513	pathwayGene	reactome	1.0
R-HSA-70350	ENSG00000149476	pathwayGene	reactome	1.0
R-HSA-5689896	ENSG00000121060	pathwayGene	reactome	1.0
R-HSA-5689896	ENSG00000167770	pathwayGene	reactome	1.0
R-HSA-5607764	ENSG00000131508	pathwayGene	reactome	1.0
R-HSA-936440	ENSG00000127445	pathwayGene	reactome	1.0
R-HSA-933541	ENSG00000181481	pathwayGene	reactome	1.0
R-HSA-425374	ENSG00000101438	pathwayGene	reactome	1.0
R-HSA-1169408	ENSG00000182179	pathwayGene	reactome	1.0
R-HSA-936837	ENSG00000105409	pathwayGene	reactome	1.0
R-HSA-936837	ENSG00000137731	pathwayGene	reactome	1.0
R-HSA-975871	ENSG00000175104	pathwayGene	reactome	1.0
R-HSA-937041	ENSG00000137275	pathwayGene	reactome	1.0
R-HSA-5578775	ENSG00000198838	pathwayGene	reactome	1.0
R-HSA-5678895	ENSG00000150991	pathwayGene	reactome	1.0
R-HSA-917937	ENSG00000150991	pathwayGene	reactome	1.0
R-HSA-5654733	ENSG00000150991	pathwayGene	reactome	1.0
R-HSA-9014325	ENSG00000150991	pathwayGene	reactome	1.0
R-HSA-5684264	ENSG00000150991	pathwayGene	reactome	1.0
R-HSA-5607764	ENSG00000170315	pathwayGene	reactome	1.0
R-HSA-2122948	ENSG00000221983	pathwayGene	reactome	1.0
R-HSA-5654733	ENSG00000221983	pathwayGene	reactome	1.0
R-HSA-5357905	ENSG00000221983	pathwayGene	reactome	1.0
R-HSA-8849469	ENSG00000143947	pathwayGene	reactome	1.0
R-HSA-975163	ENSG00000143947	pathwayGene	reactome	1.0
R-HSA-9020702	ENSG00000143947	pathwayGene	reactome	1.0
R-HSA-69481	ENSG00000170315	pathwayGene	reactome	1.0
R-HSA-4641258	ENSG00000170315	pathwayGene	reactome	1.0
R-HSA-6807004	ENSG00000170315	pathwayGene	reactome	1.0
R-HSA-3134975	ENSG00000170315	pathwayGene	reactome	1.0
R-HSA-180585	ENSG00000170315	pathwayGene	reactome	1.0
R-HSA-5362768	ENSG00000170315	pathwayGene	reactome	1.0
